@relation image_classification
@attribute density numeric
@attribute x_center numeric
@attribute y_center numeric
@attribute class {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@data
0.934071,120,119,flood
0.96002,122,121,flood
0.957857,121,121,flood
0.95721,121,121,flood
0.959301,121,121,flood
0.956278,121,121,flood
0.966775,122,120,flood
0.965283,121,120,flood
0.965514,120,120,flood
0.96303,121,120,flood
0.962076,120,120,flood
0.96728,122,120,flood
0.963874,121,121,flood
0.966892,121,121,flood
0.965482,122,121,flood
0.968596,120,121,flood
0.954281,122,120,flood
0.958831,121,120,flood
0.961597,121,121,flood
0.949055,121,121,flood
0.92246,120,121,flood
0.938707,122,120,flood
0.922384,121,121,flood
0.931481,120,121,flood
0.9355,121,120,flood
0.942098,120,121,flood
0.969638,122,120,flood
0.967163,121,120,flood
0.969827,120,121,flood
0.9728,122,121,flood
0.97248,120,121,flood
0.952602,122,121,flood
0.946451,121,121,flood
0.95819,120,121,flood
0.953859,122,121,flood
0.954818,120,121,flood
0.953635,122,121,flood
0.954918,121,121,flood
0.957908,121,121,flood
0.956767,122,121,flood
0.956655,121,121,flood
0.95868,122,120,flood
0.967197,121,121,flood
0.972503,120,121,flood
0.974373,121,121,flood
0.957571,120,121,flood
0.945751,122,121,flood
0.927933,121,121,flood
0.815019,120,121,flood
0.458848,121,121,flood
0.71292,120,121,flood
0.951337,122,120,flood
0.940067,120,120,flood
0.932626,120,120,flood
0.921403,121,120,flood
0.917746,120,121,flood
0.9508,122,120,flood
0.958848,120,121,flood
0.961698,121,121,flood
0.956345,122,120,flood
0.95695,120,121,flood
0.953319,122,121,flood
0.936821,121,120,flood
0.927992,121,120,flood
0.916704,122,120,flood
0.887077,120,121,flood
0.954368,122,121,flood
0.934998,124,121,flood
0.94834,120,121,flood
0.947859,121,121,flood
0.952388,120,121,flood
0.92248,122,120,flood
0.919897,121,120,flood
0.917294,121,121,flood
0.9183,122,120,flood
0.917493,121,121,flood
0.965964,122,121,flood
0.973285,121,121,flood
0.977913,121,121,flood
0.951104,122,121,flood
0.922924,120,121,flood
0.957342,122,122,flood
0.955938,121,121,flood
0.953128,121,122,flood
0.956529,122,121,flood
0.945965,121,121,flood
0.950001,123,120,flood
0.960737,121,120,flood
0.957667,120,121,flood
0.948551,122,120,flood
0.948407,120,121,flood
0.978718,122,120,flood
0.981658,121,121,flood
0.971715,121,121,flood
0.97103,122,121,flood
0.975511,121,121,flood
0.956034,122,121,flood
0.958747,120,121,flood
0.957836,120,121,flood
0.945166,121,121,flood
0.958207,121,121,flood
0.932993,122,121,flood
0.939924,120,121,flood
0.934747,120,121,flood
0.932954,121,121,flood
0.928928,120,121,flood
0.939683,122,120,flood
0.931674,120,120,flood
0.859997,120,120,flood
0.453326,121,120,flood
0.601768,121,120,flood
0.974652,122,120,flood
0.969601,121,120,flood
0.974254,121,120,flood
0.967866,122,120,flood
0.972656,121,120,flood
0.963163,122,120,flood
0.971681,121,121,flood
0.971871,121,121,flood
0.967968,121,120,flood
0.970855,120,120,flood
0.976655,122,121,flood
0.974267,121,122,flood
0.97892,121,122,flood
0.976347,122,121,flood
0.975882,120,121,flood
0.964552,122,120,flood
0.963857,120,121,flood
0.965808,120,121,flood
0.957244,121,120,flood
0.951284,120,120,flood
0.963031,122,121,flood
0.961134,120,120,flood
0.958611,121,120,flood
0.93933,122,120,flood
0.803659,120,120,flood
0.967665,122,121,flood
0.965746,121,120,flood
0.970232,121,121,flood
0.97069,122,121,flood
0.956399,120,120,flood
0.954044,121,120,flood
0.944799,121,120,flood
0.945621,120,120,flood
0.951136,122,121,flood
0.945198,121,120,flood
0.971428,122,121,flood
0.971025,121,121,flood
0.967196,121,121,flood
0.964928,122,121,flood
0.970596,120,120,flood
0.95557,122,120,flood
0.959239,120,121,flood
0.955536,120,120,flood
0.772735,121,120,flood
0.793104,120,121,flood
0.939898,122,120,flood
0.94137,121,120,flood
0.949584,121,120,flood
0.944308,121,120,flood
0.950041,121,121,flood
0.964937,122,120,flood
0.966435,121,120,flood
0.965791,121,120,flood
0.957319,121,120,flood
0.959902,121,120,flood
0.968686,123,119,flood
0.973015,121,120,flood
0.962572,120,120,flood
0.958831,122,120,flood
0.948067,120,120,flood
0.968333,122,120,flood
0.975884,121,120,flood
0.966214,121,120,flood
0.970926,122,120,flood
0.976295,120,120,flood
0.958428,122,120,flood
0.960846,121,120,flood
0.95819,121,120,flood
0.952515,122,120,flood
0.95226,121,120,flood
0.97848,122,122,flood
0.977855,121,121,flood
0.976079,121,122,flood
0.973711,122,121,flood
0.97116,121,121,flood
0.960849,122,121,flood
0.956477,121,120,flood
0.956993,121,121,flood
0.957827,122,120,flood
0.961858,120,120,flood
0.966693,122,120,flood
0.96447,120,121,flood
0.964047,121,120,flood
0.660157,121,120,flood
0.662043,121,120,flood
0.98324,122,121,flood
0.981853,120,121,flood
0.97803,121,121,flood
0.984556,122,121,flood
0.979085,120,121,flood
0.972428,122,121,flood
0.971412,121,121,flood
0.969035,120,121,flood
0.968769,122,121,flood
0.971414,120,120,flood
0.969002,122,120,flood
0.968252,121,120,flood
0.968823,121,120,flood
0.962759,122,120,flood
0.962147,121,120,flood
0.971495,122,121,flood
0.969438,121,121,flood
0.971059,121,121,flood
0.970662,122,121,flood
0.97074,120,121,flood
0.960139,122,120,flood
0.958389,120,120,flood
0.963524,120,120,flood
0.958085,121,120,flood
0.95764,120,120,flood
0.97785,122,120,flood
0.977299,121,121,flood
0.978041,121,121,flood
0.977912,122,121,flood
0.977883,120,121,flood
0.967179,122,121,flood
0.960467,121,121,flood
0.957718,121,121,flood
0.963164,122,121,flood
0.967803,120,121,flood
0.966798,123,121,flood
0.967196,121,120,flood
0.967264,120,121,flood
0.962577,122,121,flood
0.964555,120,121,flood
0.978474,122,120,flood
0.977862,121,121,flood
0.981524,121,121,flood
0.980763,121,121,flood
0.977788,121,121,flood
0.971864,122,120,flood
0.96701,121,120,flood
0.959355,121,120,flood
0.965181,121,120,flood
0.963541,120,120,flood
0.941099,122,120,flood
0.939202,121,120,flood
0.939037,121,120,flood
0.945657,121,120,flood
0.942541,120,120,flood
0.943173,122,121,flood
0.94269,121,121,flood
0.937063,121,121,flood
0.933743,122,121,flood
0.942707,120,121,flood
0.969721,122,120,flood
0.970821,120,121,flood
0.971159,121,120,flood
0.969831,122,120,flood
0.973757,121,121,flood
0.965138,122,120,flood
0.961913,120,120,flood
0.957459,120,120,flood
0.96198,121,120,flood
0.946109,120,119,flood
0.962157,122,120,flood
0.96031,120,120,flood
0.962319,121,120,flood
0.962673,121,120,flood
0.95626,120,120,flood
0.969512,122,120,flood
0.968331,121,121,flood
0.965922,121,120,flood
0.969262,122,121,flood
0.969179,120,120,flood
0.966208,122,121,flood
0.9619,121,121,flood
0.954176,121,121,flood
0.96392,122,120,flood
0.9611,121,120,flood
0.967212,122,120,flood
0.966407,121,121,flood
0.973538,121,121,flood
0.963316,122,121,flood
0.963232,121,121,flood
0.985504,122,120,flood
0.97885,121,120,flood
0.979945,121,121,flood
0.973915,122,121,flood
0.984262,121,121,flood
0.976043,122,121,flood
0.971447,121,121,flood
0.97207,121,120,flood
0.971966,122,121,flood
0.97331,121,121,flood
0.978142,122,121,flood
0.978148,121,121,flood
0.976418,121,121,flood
0.974557,122,121,flood
0.975207,121,121,flood
0.97611,122,122,flood
0.973504,121,121,flood
0.977214,121,121,flood
0.977751,122,121,flood
0.973824,121,121,flood
0.979792,122,121,flood
0.979627,121,121,flood
0.974106,121,121,flood
0.978681,122,120,flood
0.975122,121,120,flood
0.991084,122,121,flood
0.988772,121,121,flood
0.988213,121,121,flood
0.989838,122,121,flood
0.984661,121,120,flood
0.959799,122,121,flood
0.961351,121,121,flood
0.957068,121,121,flood
0.956093,122,121,flood
0.955981,121,121,flood
0.959718,122,120,flood
0.952903,121,120,flood
0.948873,121,120,flood
0.960606,122,121,flood
0.952599,121,121,flood
0.978247,122,120,flood
0.9716,121,121,flood
0.970637,121,121,flood
0.962574,122,120,flood
0.966806,121,120,flood
0.973377,122,121,flood
0.970738,121,121,flood
0.968158,121,121,flood
0.971762,122,120,flood
0.965375,121,121,flood
0.968952,122,120,flood
0.959153,120,120,flood
0.966977,121,120,flood
0.95977,122,120,flood
0.961717,120,120,flood
0.972247,122,120,flood
0.968907,121,120,flood
0.959965,121,120,flood
0.962394,122,120,flood
0.962489,121,120,flood
0.959063,122,119,flood
0.961499,121,119,flood
0.956543,121,119,flood
0.734284,121,120,flood
0.324295,120,120,flood
0.93835,122,119,flood
0.937983,121,120,flood
0.933102,120,120,flood
0.80791,122,120,flood
0.765671,120,120,flood
0.971695,122,120,flood
0.982196,121,120,flood
0.968796,121,120,flood
0.973444,122,120,flood
0.970921,121,120,flood
0.983639,122,120,flood
0.992853,121,120,flood
0.991517,121,121,flood
0.986558,122,120,flood
0.815019,120,120,flood
0.945396,122,121,flood
0.94652,121,121,flood
0.948126,121,121,flood
0.945833,122,120,flood
0.953586,121,121,flood
0.988658,122,120,flood
0.991957,121,120,flood
0.991786,121,120,flood
0.989737,122,120,flood
0.991078,121,120,flood
0.971412,122,120,flood
0.978574,120,120,flood
0.975546,120,121,flood
0.928808,122,120,flood
0.935,121,120,flood
0.940078,123,119,flood
0.929972,121,120,flood
0.901099,120,120,flood
0.927048,122,120,flood
0.924425,120,120,flood
0.94195,122,120,flood
0.942149,121,120,flood
0.930568,121,120,flood
0.939298,122,120,flood
0.932575,120,120,flood
0.969577,123,120,flood
0.961125,121,120,flood
0.962489,121,121,flood
0.95725,122,121,flood
0.962878,120,121,flood
0.910453,125,120,flood
0.906803,132,120,flood
0.91485,121,120,flood
0.919939,121,120,flood
0.901727,128,121,flood
0.950722,122,121,flood
0.952236,121,121,flood
0.94264,121,121,flood
0.914687,121,121,flood
0.913125,120,121,flood
0.960139,122,120,flood
0.949359,121,120,flood
0.964936,120,120,flood
0.944974,122,119,flood
0.944249,120,120,flood
0.956601,122,121,flood
0.949161,120,120,flood
0.941139,121,120,flood
0.949331,121,121,flood
0.940026,121,121,flood
0.950617,122,120,flood
0.931328,120,120,flood
0.924138,121,121,flood
0.918384,122,120,flood
0.919073,120,121,flood
0.948193,122,121,flood
0.948779,121,121,flood
0.950314,120,121,flood
0.946284,122,120,flood
0.943369,121,120,flood
0.908541,121,120,flood
0.911836,121,120,flood
0.904994,121,120,flood
0.906106,121,120,flood
0.905496,124,120,flood
0.972028,123,120,flood
0.965594,121,120,flood
0.964741,121,120,flood
0.962877,122,120,flood
0.967673,121,120,flood
0.964444,122,119,flood
0.971975,121,119,flood
0.9715,121,120,flood
0.965467,122,119,flood
0.962503,120,120,flood
0.979608,122,121,flood
0.985419,121,120,flood
0.986503,121,120,flood
0.982363,122,120,flood
0.983675,121,120,flood
0.970708,122,120,flood
0.976152,121,121,flood
0.97204,120,121,flood
0.977291,122,120,flood
0.972543,121,121,flood
0.970758,122,120,flood
0.966469,121,120,flood
0.963064,121,120,flood
0.966709,122,120,flood
0.965105,121,121,flood
0.974484,122,120,flood
0.975173,121,120,flood
0.97487,121,120,flood
0.977828,122,120,flood
0.975863,121,121,flood
0.973011,122,121,flood
0.975697,121,121,flood
0.973268,121,121,flood
0.974624,122,121,flood
0.975326,121,120,flood
0.974148,122,120,flood
0.971125,121,120,flood
0.975579,121,120,flood
0.976747,122,120,flood
0.974969,121,120,flood
0.966175,122,120,flood
0.964656,121,120,flood
0.964267,121,120,flood
0.966759,122,120,flood
0.965718,120,120,flood
0.984576,122,120,flood
0.985707,121,120,flood
0.986266,121,120,flood
0.981792,122,120,flood
0.987231,121,120,flood
0.98134,123,120,flood
0.983134,121,120,flood
0.984484,121,120,flood
0.979658,122,120,flood
0.981778,121,120,flood
0.982801,123,121,flood
0.979207,121,121,flood
0.9786,118,117,flood
0.980322,122,121,flood
0.980583,121,121,flood
0.963882,123,119,flood
0.95755,120,119,flood
0.966688,121,120,flood
0.950734,121,120,flood
0.957323,120,120,flood
0.973299,122,120,flood
0.967685,121,121,flood
0.965257,121,121,flood
0.962515,122,121,flood
0.968512,120,121,flood
0.934407,122,120,flood
0.931492,121,121,flood
0.931277,121,120,flood
0.932627,122,121,flood
0.940818,121,121,flood
0.93459,123,121,flood
0.941078,121,121,flood
0.942353,121,121,flood
0.936877,122,120,flood
0.949019,120,121,flood
0.987939,122,121,flood
0.988919,121,121,flood
0.990319,121,120,flood
0.991151,122,121,flood
0.990611,121,121,flood
0.973493,122,120,flood
0.968331,121,120,flood
0.964978,120,120,flood
0.963752,121,121,flood
0.971244,121,121,flood
0.973909,123,120,flood
0.974033,121,121,flood
0.972492,121,120,flood
0.970118,121,121,flood
0.973801,120,120,flood
0.989188,122,121,flood
0.9887,120,121,flood
0.989341,121,121,flood
0.988474,122,121,flood
0.986227,121,121,flood
0.976045,122,120,flood
0.96934,120,120,flood
0.974713,121,120,flood
0.964794,121,120,flood
0.968915,121,120,flood
0.97131,122,120,flood
0.96451,120,120,flood
0.966587,121,120,flood
0.971176,122,120,flood
0.972497,121,121,flood
0.973282,122,119,flood
0.965249,121,120,flood
0.971346,120,120,flood
0.973233,121,120,flood
0.970479,120,120,flood
0.966457,123,120,flood
0.971126,121,120,flood
0.971564,121,120,flood
0.974599,122,120,flood
0.972718,121,120,flood
0.95856,122,120,flood
0.969574,121,121,flood
0.96809,121,120,flood
0.961686,122,121,flood
0.967146,121,121,flood
0.965874,122,120,flood
0.972074,121,120,flood
0.966454,121,120,flood
0.970057,121,121,flood
0.960965,120,120,flood
0.957467,122,121,flood
0.959505,121,121,flood
0.958213,121,121,flood
0.958617,122,121,flood
0.963335,120,121,flood
0.950483,122,120,flood
0.953225,121,120,flood
0.953411,121,120,flood
0.965706,122,120,flood
0.961981,120,120,flood
0.954767,122,121,flood
0.957561,121,120,flood
0.958086,120,120,flood
0.951289,122,121,flood
0.956748,121,120,flood
0.959217,122,121,flood
0.964144,121,120,flood
0.959982,121,120,flood
0.958025,122,120,flood
0.963471,120,120,flood
0.961586,122,120,flood
0.963354,120,120,flood
0.963319,121,120,flood
0.967767,122,120,flood
0.975564,120,120,flood
0.944164,122,120,flood
0.960355,120,120,flood
0.957205,121,120,flood
0.957051,122,121,flood
0.962319,121,121,flood
0.958463,122,120,flood
0.962476,121,121,flood
0.96696,121,121,flood
0.961499,122,121,flood
0.971832,121,121,flood
0.975176,122,121,flood
0.980115,120,121,flood
0.981067,121,120,flood
0.980913,122,121,flood
0.989297,121,120,flood
0.974082,122,121,flood
0.97668,121,120,flood
0.972311,121,121,flood
0.970602,122,120,flood
0.970835,121,120,flood
0.971444,122,121,flood
0.972599,120,121,flood
0.97033,120,120,flood
0.973519,122,120,flood
0.973914,120,120,flood
0.973058,122,120,flood
0.968416,120,120,flood
0.969753,121,120,flood
0.969732,121,120,flood
0.972853,121,121,flood
0.97111,122,120,flood
0.974005,120,120,flood
0.971955,121,120,flood
0.971766,122,120,flood
0.980155,121,120,flood
0.983873,122,121,flood
0.982851,121,121,flood
0.983019,121,121,flood
0.981053,121,120,flood
0.98105,120,121,flood
0.966844,122,120,flood
0.966758,120,121,flood
0.96443,120,121,flood
0.96658,122,121,flood
0.967365,121,121,flood
0.975744,122,121,flood
0.975342,121,120,flood
0.975158,121,121,flood
0.974738,121,121,flood
0.97414,120,120,flood
0.979008,122,121,flood
0.976698,121,122,flood
0.9742,121,121,flood
0.977216,121,121,flood
0.975141,120,122,flood
0.973944,122,121,flood
0.974402,121,121,flood
0.97415,121,121,flood
0.977509,122,121,flood
0.976843,120,121,flood
0.952693,122,121,flood
0.955863,121,121,flood
0.956967,121,121,flood
0.963904,121,121,flood
0.957634,123,121,flood
0.987322,122,121,flood
0.984382,121,121,flood
0.983439,121,121,flood
0.98185,121,121,flood
0.983522,120,121,flood
0.959988,122,120,flood
0.953406,121,120,flood
0.958236,121,120,flood
0.956479,121,121,flood
0.959638,119,120,flood
0.972885,122,119,flood
0.964824,121,119,flood
0.971434,120,120,flood
0.969481,122,120,flood
0.967248,121,120,flood
0.969816,122,120,flood
0.969635,121,120,flood
0.962147,120,120,flood
0.969715,122,120,flood
0.966874,120,121,flood
0.9678,122,119,flood
0.969879,121,119,flood
0.96883,121,120,flood
0.968557,121,120,flood
0.961757,116,117,flood
0.964859,122,120,flood
0.962862,121,120,flood
0.961303,120,120,flood
0.954514,121,120,flood
0.960565,120,120,flood
0.957569,122,120,flood
0.951911,121,121,flood
0.958255,120,121,flood
0.954247,122,121,flood
0.9576,121,121,flood
0.98108,122,120,flood
0.973073,121,120,flood
0.971447,121,120,flood
0.9678,122,121,flood
0.975986,121,120,flood
0.965205,122,120,flood
0.958881,121,120,flood
0.95077,120,120,flood
0.953641,121,120,flood
0.954511,120,120,flood
0.918599,139,120,flood
0.939666,121,120,flood
0.922624,133,120,flood
0.909318,145,120,flood
0.926787,140,119,flood
0.955947,123,121,flood
0.956056,121,121,flood
0.957411,121,121,flood
0.9591,122,121,flood
0.954297,121,121,flood
0.917214,146,120,flood
0.927108,136,120,flood
0.942899,123,120,flood
0.933259,133,120,flood
0.931599,140,121,flood
0.980969,122,121,flood
0.97707,121,120,flood
0.975122,121,120,flood
0.978119,121,120,flood
0.972402,118,116,flood
0.978758,122,121,flood
0.971177,121,121,flood
0.971127,121,121,flood
0.971878,122,121,flood
0.970063,121,121,flood
0.98174,123,121,flood
0.978165,122,122,flood
0.977734,122,122,flood
0.977783,123,121,flood
0.978956,121,122,flood
0.980227,122,121,flood
0.980796,121,121,flood
0.978058,121,121,flood
0.979441,122,121,flood
0.978344,121,121,flood
0.968099,122,121,flood
0.963958,121,121,flood
0.964869,121,121,flood
0.968246,122,121,flood
0.965307,120,121,flood
0.98234,122,121,flood
0.973673,121,121,flood
0.968433,120,121,flood
0.973044,122,121,flood
0.969952,120,120,flood
0.979608,122,122,flood
0.976447,121,122,flood
0.974906,120,122,flood
0.975643,122,121,flood
0.978058,120,121,flood
0.97247,121,121,flood
0.969524,120,121,flood
0.96681,121,121,flood
0.973977,122,121,flood
0.973713,120,121,flood
0.960229,122,121,flood
0.941098,131,121,flood
0.963516,121,122,flood
0.962602,122,122,flood
0.962495,120,122,flood
0.983589,122,120,flood
0.984062,121,121,flood
0.98315,121,120,flood
0.981937,121,120,flood
0.982438,120,120,flood
0.986389,122,121,flood
0.982162,121,121,flood
0.982274,121,121,flood
0.982407,122,121,flood
0.981954,120,121,flood
0.956246,122,119,flood
0.95509,120,120,flood
0.945802,120,119,flood
0.95829,121,120,flood
0.958558,120,120,flood
0.965363,122,120,flood
0.957572,120,120,flood
0.953783,121,120,flood
0.959436,122,121,flood
0.959395,120,120,flood
0.952952,122,120,flood
0.949757,121,120,flood
0.950025,120,120,flood
0.945024,121,121,flood
0.948687,121,121,flood
0.960727,122,120,flood
0.956638,121,120,flood
0.952776,121,121,flood
0.957575,121,120,flood
0.957036,120,121,flood
0.973073,122,120,flood
0.968866,121,120,flood
0.969212,121,120,flood
0.967296,122,120,flood
0.974631,120,121,flood
0.96293,123,120,flood
0.96447,121,121,flood
0.964784,121,120,flood
0.965264,122,121,flood
0.963753,121,121,flood
0.933918,122,120,flood
0.920008,120,120,flood
0.927958,121,120,flood
0.927639,121,120,flood
0.924668,120,121,flood
0.949831,122,120,flood
0.948492,121,120,flood
0.937489,120,120,flood
0.952775,122,121,flood
0.957742,120,121,flood
0.946264,122,120,flood
0.946264,121,120,flood
0.944849,121,120,flood
0.949246,122,120,flood
0.95331,121,120,flood
0.981506,122,120,flood
0.976312,121,120,flood
0.979016,121,120,flood
0.978035,121,120,flood
0.980039,120,120,flood
0.932591,122,120,flood
0.941997,120,121,flood
0.933748,120,121,flood
0.943397,122,120,flood
0.945452,121,121,flood
0.962291,123,120,flood
0.960405,121,120,flood
0.962031,121,120,flood
0.959719,122,120,flood
0.964724,121,120,flood
